568 948.126866 948.776119 0.497093 0.498118
569 948.776119 949.425373 0.496069 0.497093
570 949.425373 950.074627 0.495047 0.496069
571 950.074627 950.723881 0.494026 0.495047
572 950.723881 951.373134 0.493006 0.494026
573 951.373134 952.022388 0.491988 0.493006
574 952.022388 952.671642 0.490971 0.491988
575 952.671642 953.320896 0.489956 0.490971
576 953.320896 953.970149 0.488942 0.489956
577 953.970149 954.619403 0.487929 0.488942
578 954.619403 955.268657 0.486918 0.487929
579 955.268657 955.917910 0.485908 0.486918
580 955.917910 956.567164 0.484899 0.485908
581 956.567164 957.216418 0.483892 0.484899
582 957.216418 957.865672 0.482886 0.483892
583 957.865672 958.514925 0.481882 0.482886
584 958.514925 959.164179 0.480879 0.481882
585 959.164179 959.813433 0.479877 0.480879
586 959.813433 960.462687 0.478877 0.479877
587 960.462687 961.111940 0.477878 0.478877
588 961.111940 961.761194 0.476880 0.477878
589 961.761194 962.410448 0.475884 0.476880
590 962.410448 963.059701 0.474889 0.475884
591 963.059701 963.708955 0.473895 0.474889
592 963.708955 964.358209 0.472903 0.473895
593 964.358209 965.007463 0.471912 0.472903
594 965.007463 965.656716 0.470922 0.471912
595 965.656716 966.305970 0.469934 0.470922
596 966.305970 966.955224 0.468947 0.469934
597 966.955224 967.604478 0.467961 0.468947
598 967.604478 968.253731 0.466977 0.467961
599 968.253731 968.902985 0.465994 0.466977
600 968.902985 969.552239 0.465012 0.465994
601 969.552239 970.201493 0.464032 0.465012
602 970.201493 970.850746 0.463053 0.464032
603 970.850746 971.500000 0.462075 0.463053
604 971.500000 972.149254 0.461098 0.462075
605 972.149254 972.798507 0.460123 0.461098
606 972.798507 973.447761 0.459149 0.460123
607 973.447761 974.097015 0.458177 0.459149
608 974.097015 974.746269 0.457206 0.458177
609 974.746269 975.395522 0.456236 0.457206
610 975.395522 976.044776 0.455267 0.456236
611 976.044776 976.694030 0.454300 0.455267
612 976.694030 977.343284 0.453334 0.454300
613 977.343284 977.992537 0.452369 0.453334
614 977.992537 978.641791 0.451405 0.452369
615 978.641791 979.291045 0.450443 0.451405
616 979.291045 979.940299 0.449482 0.450443
617 979.940299 980.589552 0.448522 0.449482
618 980.589552 981.238806 0.447564 0.448522
619 981.238806 981.888060 0.446607 0.447564
620 981.888060 982.537313 0.445651 0.446607
621 982.537313 983.186567 0.444696 0.445651
622 983.186567 983.835821 0.443743 0.444696
623 983.835821 984.485075 0.442791 0.443743
624 984.485075 985.134328 0.441840 0.442791
625 985.134328 985.783582 0.440890 0.441840
626 985.783582 986.432836 0.439942 0.440890
627 986.432836 987.082090 0.438995 0.439942
628 987.082090 987.731343 0.438049 0.438995
629 987.731343 988.380597 0.437104 0.438049
630 988.380597 989.029851 0.436161 0.437104
631 989.029851 989.679104 0.435218 0.436161
632 989.679104 990.328358 0.434278 0.435218
633 990.328358 990.977612 0.433338 0.434278
634 990.977612 991.626866 0.432399 0.433338
635 991.626866 992.276119 0.431462 0.432399
